step,time_s,component,inventory_mol_m2,cumulative_net_in_mol_m2,balance_error_mol_m2,chemistry_error_mol_m3,water_relative_mismatch
27,5400.0,Cl,0.03391447285822013,0.033914472857902306,-1.2351231148954867e-15,2.5792701308091637e-09,2.5385966924071357e-06
27,5400.0,H,17710.493987434485,-0.02816481484042299,-1.4086225519349682e-09,2.5792701308091637e-09,2.5385966924071357e-06
27,5400.0,Mg,0.016957406574513233,0.01695740657435427,-5.655198531684391e-16,2.5792701308091637e-09,2.5385966924071357e-06
27,5400.0,Zz,0.0,0.0,0.0,2.5792701308091637e-09,2.5385966924071357e-06
28,5600.0,C,0.050009543509279435,-0.002300404210873486,-1.3721662694976544e-15,3.041122909053229e-09,2.559684226556558e-06
28,5600.0,Ca,0.050009400064680784,-0.002300547655472129,-1.37997252513955e-15,3.041122909053229e-09,2.559684226556558e-06
28,5600.0,Cl,0.03511454821307335,0.03511454821275563,-1.3322676295501878e-15,3.041122909053229e-09,2.559684226556558e-06
28,5600.0,H,17710.492990812752,-0.029161436554204556,-1.4279066817834973e-09,3.041122909053229e-09,2.559684226556558e-06
28,5600.0,Mg,0.01755741755113538,0.01755741755097647,-6.210310043996969e-16,3.041122909053229e-09,2.559684226556558e-06
28,5600.0,Zz,0.0,0.0,0.0,3.041122909053229e-09,2.559684226556558e-06
29,5800.0,C,0.0499361466441398,-0.002373801076013127,-1.3682631416767066e-15,2.5437429940211587e-09,2.6118860487617246e-06
29,5800.0,Ca,0.04993602573357403,-0.002373921986578814,-1.4489277833096281e-15,2.5437429940211587e-09,2.6118860487617246e-06
29,5800.0,Cl,0.03631460464473149,0.03631460464441387,-1.4363510381087963e-15,2.5437429940211587e-09,2.6118860487617246e-06
29,5800.0,H,17710.49199420672,-0.030158042552713482,-1.460946918996342e-09,2.5437429940211587e-09,2.6118860487617246e-06
29,5800.0,Mg,0.018157423232931506,0.01815742323277264,-6.626643678231403e-16,2.5437429940211587e-09,2.6118860487617246e-06
29,5800.0,Zz,0.0,0.0,0.0,2.5437429940211587e-09,2.6118860487617246e-06
30,6000.0,C,0.0498627623027008,-0.0024471854174520306,-1.4623718902484484e-15,2.9984903449076228e-09,2.576988224721466e-06
30,6000.0,Ca,0.04986266040466255,-0.0024472873154902444,-1.4988010832439613e-15,2.9984903449076228e-09,2.576988224721466e-06
30,6000.0,Cl,0.03751464607720913,0.037514646076891554,-1.4849232954361469e-15,2.9984903449076228e-09,2.576988224721466e-06
30,6000.0,H,17710.490997613157,-0.031154636094612442,-1.483243750044494e-09,2.9984903449076228e-09,2.576988224721466e-06
30,6000.0,Mg,0.018757424936642807,0.01875742493648401,-7.320533068622126e-16,2.9984903449076228e-09,2.576988224721466e-06
30,6000.0,Zz,0.0,0.0,0.0,2.9984903449076228e-09,2.576988224721466e-06
31,6200.0,C,0.04978938791927643,-0.002520559800876287,-1.575562597055935e-15,8.171241461241152e-10,2.590173558102149e-06
31,6200.0,Ca,0.04978930205873474,-0.002520645661417917,-1.635844237846129e-15,8.171241461241152e-10,2.590173558102149e-06
31,6200.0,Cl,0.038714675599185566,0.038714675598868147,-1.6375789613221059e-15,8.171241461241152e-10,2.590173558102149e-06
31,6200.0,H,17710.49000102947,-0.032151219745159665,-1.5197798575172783e-09,8.171241461241152e-10,2.590173558102149e-06
31,6200.0,Mg,0.01935742366013447,0.019357423659975725,-7.840950111415168e-16,8.171241461241152e-10,2.590173558102149e-06
