step,time_s,component,inventory_mol_m2,cumulative_net_in_mol_m2,balance_error_mol_m2,chemistry_error_mol_m3,water_relative_mismatch
91,91.0,H,2187.4594994516447,-0.00018932842058702379,4.4023088478653896e-11,1.0615508472255897e-08,3.7572021673870637e-06
91,91.0,Na,14.758320897166387,-9.072702560789603e-07,2.334136306443937e-13,1.0615508472255897e-08,3.7572021673870637e-06
91,91.0,O,1093.7297497258241,-9.466421027194919e-05,2.358159725975549e-11,1.0615508472255897e-08,3.7572021673870637e-06
91,91.0,Zz,0.0,0.0,0.0,1.0615508472255897e-08,3.7572021673870637e-06
92,92.0,Cl,14.758320892137867,-9.122987702836928e-07,2.277956047888743e-13,1.0857093002414331e-08,3.7572021591714133e-06
92,92.0,H,2187.4594984023,-0.00019037776694326146,4.586049305609942e-11,1.0857093002414331e-08,3.7572021591714133e-06
92,92.0,Na,14.758320892137872,-9.122987702379158e-07,2.3307889825847363e-13,1.0857093002414331e-08,3.7572021591714133e-06
92,92.0,O,1093.729749201152,-9.51888834503024e-05,2.450053392588289e-11,1.0857093002414331e-08,3.7572021591714133e-06
92,92.0,Zz,0.0,0.0,0.0,1.0857093002414331e-08,3.7572021591714133e-06
93,93.0,Cl,14.758320887136927,-9.172997125664e-07,2.2997184207102503e-13,1.0615508472255897e-08,3.7572021567289227e-06
93,93.0,H,2187.4594973587064,-0.00019142135939971642,4.453311422967024e-11,1.0615508472255897e-08,3.7572021567289227e-06
93,93.0,Na,14.758320887136927,-9.172997125352716e-07,2.2994071361021344e-13,1.0615508472255897e-08,3.7572021567289227e-06
93,93.0,O,1093.7297486793552,-9.571067967782675e-05,2.406351505589762e-11,1.0615508472255897e-08,3.7572021567289227e-06
93,93.0,Zz,0.0,0.0,0.0,1.0615508472255897e-08,3.7572021567289227e-06
94,94.0,Cl,14.758320882163108,-9.222735317175241e-07,2.304327202150435e-13,1.0587086762825493e-08,3.7572021209797413e-06
94,94.0,H,2187.4594963207737,-0.00019245929186622218,4.436555739754586e-11,1.0587086762825493e-08,3.7572021209797413e-06
94,94.0,Na,14.758320882163105,-9.222735316937199e-07,2.2685620236932632e-13,1.0587086762825493e-08,3.7572021209797413e-06
94,94.0,O,1093.7297481603894,-9.622964591084525e-05,2.4434249613317256e-11,1.0587086762825493e-08,3.7572021209797413e-06
94,94.0,Zz,0.0,0.0,0.0,1.0587086762825493e-08,3.7572021209797413e-06
95,95.0,Cl,14.75832087721598,-9.272206644424269e-07,2.342288890564559e-13,1.0615508472255897e-08,3.7572021518439414e-06
95,95.0,H,2187.4594952884113,-0.0001934916555886797,4.565425332702863e-11,1.0615508472255897e-08,3.7572021518439414e-06
95,95.0,Na,14.758320877215978,-9.272206644058052e-07,2.324159105358229e-13,1.0615508472255897e-08,3.7572021518439414e-06
95,95.0,O,1093.729747644207,-9.674582777183964e-05,2.3941494823437846e-11,1.0615508472255897e-08,3.7572021518439414e-06
95,95.0,Zz,0.0,0.0,0.0,1.0615508472255897e-08,3.7572021518439414e-06
96,96.0,Cl,14.75832087229512,-9.321415358338067e-07,2.4545647594373637e-13,1.0331291377951857e-08,3.757202164500484e-06
96,96.0,H,2187.4594942615277,-0.00019451853894796167,4.5375857178663395e-11,1.0331291377951857e-08,3.757202164500484e-06
96,96.0,Na,14.758320872295121,-9.321415357916918e-07,2.4719071788148266e-13,1.0331291377951857e-08,3.757202164500484e-06
96,96.0,O,1093.7297471307668,-9.725926945124624e-05,2.5393678099953215e-11,1.0331291377951857e-08,3.757202164500484e-06
96,96.0,Zz,0.0,0.0,0.0,1.0331291377951857e-08,3.757202164500484e-06
97,97.0,Cl,14.75832086740009,-9.370365598001694e-07,2.4104020434015535e-13,1.1098677532572765e-08,3.757202132304016e-06
97,97.0,H,2187.459493240039,-0.00019554002868758084,4.660036915268666e-11,1.1098677532572765e-08,3.757202132304016e-06
97,97.0,Na,14.758320867400087,-9.370365597324195e-07,2.374197407310687e-13,1.1098677532572765e-08,3.757202132304016e-06
97,97.0,O,1093.7297466200218,-9.777001432082145e-05,2.5323578683230513e-11,1.1098677532572765e-08,3.757202132304016e-06
97,97.0,Zz,0.0,0.0,0.0,1.1098677532572765e-08,3.757202132304016e-06
98,98.0,Cl,14.758320862530507,-9.419061395144413e-07,2.369072094591355e-13,1.0686562745831907e-08,3.757202128529258e-06
98,98.0,H,2187.4594922238603,-0.00019655620852805135,4.7555801419192634e-11,1.0686562745831907e-08,3.757202128529258e-06
98,98.0,Na,14.758320862530507,-9.419061394430292e-07,2.368357973819019e-13,1.0686562745831907e-08,3.757202128529258e-06
98,98.0,O,1093.7297461119322,-9.827810424082232e-05,2.5573686763635632e-11,1.0686562745831907e-08,3.757202128529258e-06
98,98.0,Zz,0.0,0.0,0.0,1.0686562745831907e-08,3.757202128529258e-06
99,99.0,Cl,14.758320857685986,-9.467506677398999e-07,2.439040483575688e-13,1.0629719326971099e-08,3.7572021100995556e-06
99,99.0,H,2187.459491212907,-0.00019756716091440601,4.6558926879896115e-11,1.0629719326971099e-08,3.7572021100995556e-06
99,99.0,Na,14.758320857685984,-9.467506676886296e-07,2.4207642124914595e-13,1.0629719326971099e-08,3.7572021100995556e-06
99,99.0,O,1093.7297456064557,-9.878358043376528e-05,2.5302388792025968e-11,1.0629719326971099e-08,3.7572021100995556e-06
99,99.0,Zz,0.0,0.0,0.0,1.0629719326971099e-08,3.7572021100995556e-06
100,100.0,Cl,14.75832085286613,-9.515705272806179e-07,2.469308618316713e-13,1.0601297617540695e-08,3.757202160503681e-06
100,100.0,H,2187.4594902071035,-0.00019857296537836763,4.765340807502336e-11,1.0601297617540695e-08,3.757202160503681e-06
100,100.0,Na,14.758320852866133,-9.515705272293477e-07,2.5043230524144923e-13,1.0601297617540695e-08,3.757202160503681e-06
100,100.0,O,1093.7297451035536,-9.928648266551171e-05,2.5394647661298488e-11,1.0601297617540695e-08,3.757202160503681e-06
100,100.0,Zz,0.0,0.0,0.0,1.0601297617540695e-08,3.757202160503681e-06
