time_s,x_m,phi,De_m2_s,pH,Cl_c_mol_m3_water,Cl_total_mol_m3_bulk,H_c_mol_m3_water,H_total_mol_m3_bulk,Na_c_mol_m3_water,Na_total_mol_m3_bulk,O_c_mol_m3_water,O_total_mol_m3_bulk,Zz_c_mol_m3_water,Zz_total_mol_m3_bulk
20.0,0.00545,1.0,1.6106286393345216e-09,7.007852884434936,981.2772304431447,981.2772304431454,108938.20569302593,108938.20569302133,981.2772304431445,981.2772304431451,54469.10284651297,54469.102846510796,-1.4654226117568828e-12,0.0
20.0,0.00555,1.0,1.6106286393345216e-09,7.0078528614161515,981.2772304431456,981.2772304431458,108938.20569303219,108938.20569302683,981.2772304431459,981.277230443146,54469.1028465161,54469.1028465135,-1.0776837775003498e-12,0.0
20.0,0.0056500000000000005,1.0,1.6106286393345216e-09,7.007852765072802,981.2772304431465,981.2772304431464,108938.20569302,108938.2056930225,981.2772304431462,981.2772304431462,54469.10284651001,54469.10284651134,-1.85141735223546e-12,0.0
20.0,0.00575,1.0,1.6106286393345216e-09,7.007852820967611,981.2772304431477,981.2772304431465,108938.20569302572,108938.20569302059,981.2772304431477,981.2772304431464,54469.10284651287,54469.10284651041,-1.518350444847913e-12,0.0
20.0,0.00585,1.0,1.6106286393345216e-09,7.007852861852472,981.2772304431477,981.2772304431472,108938.20569302955,108938.20569302441,981.2772304431476,981.2772304431471,54469.10284651478,54469.10284651232,-1.5012782575679861e-12,0.0
20.0,0.00595,1.0,1.6106286393345216e-09,7.00785288437503,981.2772304431485,981.2772304431485,108938.20569302798,108938.20569302342,981.2772304431481,981.2772304431481,54469.102846514,54469.10284651181,-1.3202559347345134e-12,0.0
20.0,0.00605,1.0,1.6106286393345216e-09,7.0078528686309225,981.2772304431497,981.2772304431497,108938.20569302961,108938.20569302443,981.2772304431495,981.2772304431495,54469.10284651481,54469.10284651231,-1.3561115805456168e-12,0.0
20.0,0.006150000000000001,1.0,1.6106286393345216e-09,7.00785283561049,981.2772304431508,981.2772304431508,108938.20569302216,108938.20569302508,981.2772304431506,981.2772304431506,54469.10284651109,54469.10284651264,-1.5012782840377657e-12,0.0
20.0,0.00625,1.0,1.6106286393345216e-09,7.0078528841843,981.2772304431517,981.2772304431517,108938.20569302743,108938.20569302238,981.2772304431506,981.2772304431514,54469.10284651372,54469.10284651128,-1.858295259767165e-12,0.0
20.0,0.00635,1.0,1.6106286393345216e-09,7.007852866930457,981.2772304431534,981.2772304431534,108938.20569302938,108938.20569302404,981.2772304431531,981.2772304431537,54469.102846514696,54469.10284651212,-2.052934404851359e-12,0.0
20.0,0.006450000000000001,1.0,1.6106286393345216e-09,7.007852876512163,981.2772304431517,981.2772304431517,108938.20569302885,108938.20569302351,981.2772304431523,981.2772304431523,54469.10284651443,54469.10284651187,-1.7334842932447537e-12,0.0
20.0,0.00655,1.0,1.6106286393345216e-09,7.007852840098541,981.2772304431504,981.2772304431504,108938.20569302201,108938.2056930252,981.2772304431506,981.2772304431506,54469.102846511014,54469.1028465127,-1.5900617629398993e-12,0.0
20.0,0.00665,1.0,1.6106286393345216e-09,7.007852885997479,981.2772304431498,981.2772304431498,108938.20569302863,108938.20569302353,981.27723044315,981.27723044315,54469.102846514324,54469.10284651192,-2.085367508159963e-12,0.0
20.0,0.006750000000000001,1.0,1.6106286393345216e-09,7.007852763860323,981.2772304431485,981.2772304431485,108938.20569302869,108938.20569302334,981.2772304431487,981.2772304431486,54469.10284651435,54469.10284651179,-1.9743452056974472e-12,0.0
20.0,0.00685,1.0,1.6106286393345216e-09,7.007852873765696,981.2772304431479,981.2772304431479,108938.20569302732,108938.20569302277,981.2772304431481,981.2772304431475,54469.10284651367,54469.102846511494,-8.744554536332011e-13,0.0
20.0,0.0069500000000000004,1.0,1.6106286393345216e-09,7.007852832621078,981.2772304431472,981.2772304431472,108938.20569302497,108938.20569301987,981.2772304431468,981.2772304431468,54469.10284651249,54469.10284651006,-1.924872764105402e-12,0.0
20.0,0.007050000000000001,1.0,1.6106286393345216e-09,7.007852846282657,981.277230443147,981.277230443147,108938.20569303192,108938.20569302655,981.277230443147,981.277230443147,54469.10284651597,54469.10284651338,-1.409039413636647e-12,0.0
20.0,0.00715,1.0,1.6106286393345216e-09,7.007852868693081,981.2772304431472,981.2772304431472,108938.20569302092,108938.20569302437,981.2772304431473,981.2772304431473,54469.10284651047,54469.10284651227,-1.1887060799628654e-12,0.0
20.0,0.00725,1.0,1.6106286393345216e-09,7.00785286262843,981.277230443147,981.277230443147,108938.20569303006,108938.20569302521,981.2772304431472,981.2772304431472,54469.10284651504,54469.10284651272,-1.6088451685315167e-12,0.0
20.0,0.007350000000000001,1.0,1.6106286393345216e-09,7.007852770724286,981.2772304431408,981.2772304431408,108938.20569302539,108938.20569302062,981.2772304431411,981.2772304431411,54469.1028465127,54469.10284651044,-2.1382953147812135e-12,0.0
20.0,0.00745,1.0,1.6106286393345216e-09,7.007852847842541,981.2772304431162,981.2772304431155,108938.20569302213,108938.2056930253,981.2772304431171,981.2772304431164,54469.10284651107,54469.10284651275,-1.5302231203811193e-12,0.0
20.0,0.00755,1.0,1.6106286393345216e-09,7.007852872811506,981.2772304429946,981.2772304429948,108938.20569302696,108938.20569302212,981.2772304429952,981.2772304429952,54469.10284651349,54469.10284651118,-1.4397284231672952e-12,0.0
20.0,0.0076500000000000005,1.0,1.6106286393345216e-09,7.007853000531131,981.2772304424335,981.2772304424337,108938.20569301894,108938.20569302156,981.277230442434,981.277230442434,54469.10284650948,54469.1028465109,-8.744226046367154e-13,0.0
20.0,0.00775,1.0,1.6106286393345216e-09,7.007852910244986,981.2772304398782,981.2772304398787,108938.20569303908,108938.20569303317,981.2772304398791,981.2772304398791,54469.10284651955,54469.10284651669,-5.584279109988749e-13,0.0
20.0,0.007850000000000001,1.0,1.6106286393345216e-09,7.007852896270051,981.2772304284516,981.2772304284518,108938.20569305448,108938.20569305068,981.2772304284516,981.2772304284517,54469.10284652725,54469.10284652542,-1.005972485878143e-12,0.0
20.0,0.00795,1.0,1.6106286393345216e-09,7.007852831956883,981.2772303783066,981.2772303783066,108938.2056931425,108938.20569313744,981.2772303783047,981.2772303783061,54469.10284657126,54469.10284656885,-3.2212847478444866e-12,0.0
20.0,0.00805,1.0,1.6106286393345216e-09,7.007852858908706,981.2772301627732,981.2772301627726,108938.20569352708,108938.20569352247,981.2772301627715,981.2772301627722,54469.10284676355,54469.10284676134,-2.7259789761546434e-12,0.0
20.0,0.008150000000000001,1.0,1.6106286393345216e-09,7.007852889976319,981.277229256738,981.2772292567386,108938.20569514867,108938.2056951433,981.2772292567386,981.2772292567386,54469.102847574344,54469.102847571754,-5.977389218391838e-13,0.0
20.0,0.00825,1.0,1.6106286393345216e-09,7.00785287593111,981.2772255380316,981.2772255380311,108938.20570179337,108938.2057017888,981.2772255380302,981.2772255380302,54469.10285089669,54469.10285089451,-2.0991563045687564e-12,0.0
20.0,0.00835,1.0,1.6106286393345216e-09,7.007852688013181,981.2772106630711,981.2772106630713,108938.20572835847,108938.20572836179,981.2772106630711,981.2772106630711,54469.10286417924,54469.10286418099,-1.9026346287592897e-12,0.0
20.0,0.008450000000000001,1.0,1.6106286393345216e-09,7.007852868586134,981.2771527958242,981.2771527958237,108938.20583174775,108938.20583174328,981.2771527958229,981.2771527958234,54469.102915873875,54469.10291587175,-2.686670056426923e-12,0.0
20.0,0.00855,1.0,1.6106286393345216e-09,7.007852859112233,981.2769343696933,981.2769343696926,108938.20622198141,108938.20622197635,981.2769343696925,981.2769343696925,54469.103110990705,54469.10311098827,-1.9112297103030955e-12,0.0
20.0,0.008650000000000001,1.0,1.6106286393345216e-09,7.007852907516935,981.2761365293742,981.2761365293741,108938.20764736325,108938.20764736603,981.2761365293738,981.2761365293738,54469.103823681624,54469.10382368311,-1.0640865958260929e-12,0.0
20.0,0.00875,1.0,1.6106286393345216e-09,7.007852854832008,981.2733249536147,981.2733249536146,108938.21267040262,108938.2126704058,981.273324953614,981.273324953614,54469.10633520131,54469.106335202996,-1.1956956634947099e-12,0.0
20.0,0.00885,1.0,1.6106286393345216e-09,7.007852756479176,981.2637992958392,981.2637992958391,108938.22968854968,108938.22968854466,981.263799295839,981.263799295839,54469.11484427484,54469.114844272444,-1.7407866436923718e-12,0.0
20.0,0.00895,1.0,1.6106286393345216e-09,7.007852500881703,981.2328958565093,981.2328958565093,108938.28489933247,108938.28489932613,981.2328958565093,981.2328958565093,54469.14244966624,54469.14244966317,-1.4101331184600095e-12,0.0
20.0,0.00905,1.0,1.6106286393345216e-09,7.007851695969199,981.1373401252704,981.1373401252704,108938.4556151623,108938.45561516256,981.1373401252699,981.1373401252699,54469.22780758115,54469.22780758137,-1.251681232585769e-12,0.0
20.0,0.00915,1.0,1.6106286393345216e-09,7.007849346100032,980.8572688273409,980.8572688273409,108938.95597873168,108938.95597872774,980.8572688273413,980.8572688273412,54469.47798936584,54469.477989363964,-1.3800844923072652e-12,0.0
20.0,0.009250000000000001,1.0,1.6106286393345216e-09,7.007842898441666,980.0841656315927,980.0841656315928,108940.33717228456,108940.33717228245,980.0841656315926,980.0841656315926,54470.16858614228,54470.168586141335,-1.124930057688333e-12,0.0
20.0,0.00935,1.0,1.6106286393345216e-09,7.007826173835466,978.0897023955006,978.0897023955006,108943.90039615496,108943.90039615765,978.0897023955009,978.0897023955009,54471.95019807748,54471.950198078936,-1.483931419854912e-12,0.0
20.0,0.00945,1.0,1.6106286393345216e-09,7.007786273903095,973.3250227507756,973.3250227507756,108952.4127717817,108952.41277178902,973.3250227507762,973.3250227507755,54476.20638589085,54476.206385894606,-1.048261929258794e-12,0.0
20.0,0.00955,1.0,1.6106286393345216e-09,7.0076991117565965,962.9009998008429,962.9009998008429,108971.03589141312,108971.03589141603,962.9009998008426,962.9009998008426,54485.51794570656,54485.51794570811,-1.554930092070682e-12,0.0
20.0,0.00965,1.0,1.6106286393345216e-09,7.007526963961802,942.2948826211646,942.2948826211644,109007.84991101624,109007.84991102155,942.2948826211641,942.2948826211644,54503.92495550812,54503.92495551088,7.809929647304347e-13,0.0
20.0,0.00975,1.0,1.6106286393345216e-09,7.007224512406708,906.0791137207173,906.0791137207184,109072.55147583548,109072.55147583353,906.079113720719,906.0791137207186,54536.27573791774,54536.275737916876,2.9957950216949556e-12,0.0
20.0,0.009850000000000001,1.0,1.6106286393345216e-09,7.006762832372541,850.5537914367616,850.5537914367619,109171.75067407184,109171.750674072,850.5537914367618,850.5537914367619,54585.87533703592,54585.87533703611,9.92893608958267e-14,0.0
20.0,0.00995,1.0,1.6106286393345216e-09,7.0061603817396865,777.8273295095487,777.8273295095491,109301.68070270357,109301.68070269919,777.827329509549,777.827329509549,54650.840351351784,54650.8403513497,1.4223094023652473e-12,0.0
20.0,0.01005,1.0,1.6106286393345216e-09,7.005502423770064,698.0048509340982,698.0048509340983,109444.2881753026,109444.28817530617,698.0048509340979,698.0048509340983,54722.1440876513,54722.14408765318,4.93335017189158e-14,0.0
20.0,0.010150000000000001,1.0,1.6106286393345216e-09,7.004905910630956,625.2783890068845,625.2783890068845,109574.21820393087,109574.21820392783,625.2783890068846,625.2783890068846,54787.109101965434,54787.10910196401,2.980618414741645e-13,0.0
20.0,0.01025,1.0,1.6106286393345216e-09,7.00445238794279,569.7530667229277,569.7530667229277,109673.4174021683,109673.41740217178,569.7530667229277,569.7530667229277,54836.70870108415,54836.70870108598,-1.1609211228918786e-13,0.0
20.0,0.010350000000000002,1.0,1.6106286393345216e-09,7.00415751131222,533.5372978224807,533.5372978224808,109738.11896698411,109738.11896698314,533.5372978224806,533.5372978224807,54869.059483492056,54869.05948349166,3.4148551491074825e-13,0.0
20.0,0.010450000000000001,1.0,1.6106286393345216e-09,7.003990016376264,512.9311806428025,512.9311806428025,109774.93298658985,109774.93298658683,512.9311806428026,512.9311806428025,54887.46649329492,54887.46649329351,1.7683665658505638e-14,0.0
20.0,0.01055,1.0,1.6106286393345216e-09,7.003905398399699,502.5071576928699,502.5071576928699,109793.55610621518,109793.55610621344,502.5071576928701,502.50715769287007,54896.77805310759,54896.77805310681,2.185051983455904e-13,0.0
20.0,0.01065,1.0,1.6106286393345216e-09,7.003866728386425,497.7424780481445,497.74247804814456,109802.06848184137,109802.06848184565,497.7424780481447,497.7424780481447,54901.034240920686,54901.03424092292,2.1079420744048128e-13,0.0
20.0,0.010750000000000001,1.0,1.6106286393345216e-09,7.003850529099488,495.7480148120532,495.7480148120532,109805.6317057173,109805.63170572293,495.74801481205327,495.7480148120532,54902.81585285865,54902.81585286156,3.4152164615990457e-13,0.0
20.0,0.01085,1.0,1.6106286393345216e-09,7.003844267714021,494.97491161630575,494.97491161630575,109807.01289927111,109807.01289927382,494.9749116163055,494.97491161630563,54903.506449635555,54903.506449637,2.2944237892811355e-13,0.0
20.0,0.010950000000000001,1.0,1.6106286393345216e-09,7.003841995628273,494.69484031837663,494.69484031837663,109807.51326283978,109807.51326283943,494.69484031837663,494.69484031837646,54903.75663141989,54903.75663141981,4.892428422022949e-13,0.0
20.0,0.01105,1.0,1.6106286393345216e-09,7.003841231675561,494.5992845871382,494.5992845871382,109807.68397867659,109807.68397867843,494.59928458713813,494.59928458713813,54903.841989338296,54903.84198933931,2.9999858230806147e-13,0.0
20.0,0.01115,1.0,1.6106286393345216e-09,7.0038409719635055,494.5683811478095,494.5683811478095,109807.73918945892,109807.73918946137,494.5683811478095,494.5683811478094,54903.86959472946,54903.86959473078,3.5617224565297017e-13,0.0
20.0,0.01125,1.0,1.6106286393345216e-09,7.00384089491554,494.5588554900337,494.5588554900337,109807.75620759388,109807.75620759644,494.5588554900337,494.5588554900337,54903.87810379694,54903.87810379831,2.8279089622635354e-13,0.0
20.0,0.01135,1.0,1.6106286393345216e-09,7.0038410061192495,494.5560439142741,494.5560439142741,109807.76123063812,109807.76123063994,494.5560439142741,494.5560439142741,54903.88061531906,54903.880615320064,1.5713938185269046e-13,0.0
20.0,0.01145,1.0,1.6106286393345216e-09,7.003840836449538,494.55524607395495,494.55524607395495,109807.76265602559,109807.76265602717,494.55524607395483,494.5552460739548,54903.881328012794,54903.88132801368,4.1330686787653887e-13,0.0
20.0,0.011550000000000001,1.0,1.6106286393345216e-09,7.003840860021377,494.55502764782284,494.5550276478228,109807.76304625698,109807.76304625918,494.55502764782244,494.5550276478226,54903.88152312849,54903.88152312968,1.464826485850473e-13,0.0
20.0,0.01165,1.0,1.6106286393345216e-09,7.003840872790853,494.5549697805751,494.5549697805751,109807.76314962943,109807.76314963975,494.5549697805748,494.5549697805749,54903.88157481472,54903.88157481997,2.5750667158323706e-13,0.0
20.0,0.01175,1.0,1.6106286393345216e-09,7.003840872056718,494.5549549056154,494.5549549056154,109807.76317622313,109807.76317621725,494.55495490561515,494.55495490561526,54903.881588111566,54903.88158810872,1.6584603351751741e-13,0.0
20.0,0.01185,1.0,1.6106286393345216e-09,7.00384085608415,494.5549511869067,494.5549511869067,109807.76318286109,109807.76318286337,494.55495118690664,494.5549511869066,54903.881591430545,54903.88159143178,4.3739595550085913e-13,0.0
20.0,0.01195,1.0,1.6106286393345216e-09,7.003840852673334,494.55495028087194,494.55495028087194,109807.76318447285,109807.76318447589,494.55495028087154,494.55495028087165,54903.88159223642,54903.88159223804,2.2007043582277755e-13,0.0
20.0,0.012050000000000002,1.0,1.6106286393345216e-09,7.003840877320942,494.5549500653368,494.5549500653368,109807.76318486227,109807.76318486448,494.5549500653366,494.55495006533675,54903.881592431135,54903.881592432335,1.0298517740293402e-13,0.0
20.0,0.012150000000000001,1.0,1.6106286393345216e-09,7.0038408501757505,494.5549500151915,494.5549500151915,109807.7631849523,109807.76318495377,494.5549500151915,494.5549500151915,54903.88159247615,54903.88159247698,3.143051805454234e-13,0.0
20.0,0.01225,1.0,1.6106286393345216e-09,7.00384084902061,494.5549500037647,494.5549500037647,109807.76318497206,109807.76318497403,494.55495000376465,494.5549500037647,54903.88159248603,54903.88159248711,2.902245103110165e-13,0.0
20.0,0.01235,1.0,1.6106286393345216e-09,7.003840869079964,494.5549500012109,494.5549500012109,109807.7631849756,109807.7631849784,494.5549500012108,494.5549500012108,54903.8815924878,54903.88159248929,3.5045434974253e-13,0.0
20.0,0.012450000000000001,1.0,1.6106286393345216e-09,7.003840837361079,494.55495000065065,494.55495000065065,109807.76318497921,109807.7631849811,494.5549500006504,494.55495000065054,54903.881592489604,54903.881592490645,1.6584613939663582e-13,0.0
20.0,0.01255,1.0,1.6106286393345216e-09,7.003840862487509,494.55495000053037,494.5549500005303,109807.76318497652,109807.76318497934,494.55495000053037,494.5549500005302,54903.88159248826,54903.881592489764,4.929071332018966e-13,0.0
20.0,0.012650000000000002,1.0,1.6106286393345216e-09,7.003840850165645,494.55495000050405,494.55495000050405,109807.763184978,109807.76318498112,494.55495000050394,494.55495000050405,54903.881592489,54903.88159249065,2.0328287808290776e-13,0.0
20.0,0.012750000000000001,1.0,1.6106286393345216e-09,7.003840859425354,494.5549500004983,494.5549500004983,109807.76318497621,109807.76318497818,494.5549500004984,494.5549500004985,54903.881592488106,54903.88159248918,2.7815529666426757e-13,0.0
20.0,0.01285,1.0,1.6106286393345216e-09,7.003840842749584,494.55495000049683,494.5549500004969,109807.76318497692,109807.76318497947,494.55495000049694,494.55495000049694,54903.88159248846,54903.88159248983,3.83171685544497e-13,0.0
20.0,0.01295,1.0,1.6106286393345216e-09,7.003840852037495,494.5549500004968,494.5549500004968,109807.76318497784,109807.7631849801,494.55495000049655,494.55495000049655,54903.88159248892,54903.88159249014,3.444484626300234e-13,0.0
20.0,0.01305,1.0,1.6106286393345216e-09,7.003840901495009,494.5549500004968,494.5549500004968,109807.76318497828,109807.76318498068,494.55495000049666,494.55495000049666,54903.88159248914,54903.881592490434,3.5045434974253e-13,0.0
20.0,0.01315,1.0,1.6106286393345216e-09,7.003840859422256,494.5549500004968,494.5549500004968,109807.7631849692,109807.76318497944,494.5549500004966,494.55495000049655,54903.8815924846,54903.881592489815,3.685291063946507e-13,0.0
20.0,0.013250000000000001,1.0,1.6106286393345216e-09,7.003840859422256,494.55495000049723,494.55495000049723,109807.76318497075,109807.76318498101,494.554950000497,494.554950000497,54903.88159248538,54903.8815924906,3.130179551633929e-13,0.0
20.0,0.01335,1.0,1.6106286393345216e-09,7.003840847762427,494.5549500004973,494.5549500004973,109807.76318497775,109807.76318497943,494.55495000049706,494.5549500004971,54903.88159248888,54903.88159248981,3.444488332069378e-13,0.0
20.0,0.01345,1.0,1.6106286393345216e-09,7.003840865762597,494.55495000049723,494.55495000049723,109807.76318497573,109807.76318497786,494.5549500004972,494.5549500004972,54903.881592487865,54903.88159248902,3.323799371975441e-13,0.0
20.0,0.01355,1.0,1.6106286393345216e-09,7.003840850310285,494.55495000049757,494.55495000049757,109807.76318498043,109807.76318498206,494.5549500004975,494.55495000049746,54903.881592490216,54903.881592491125,4.0596550097378784e-13,0.0
20.0,0.01365,1.0,1.6106286393345216e-09,7.003840865762597,494.5549500004971,494.5549500004971,109807.76318497662,109807.76318497877,494.5549500004971,494.55495000049706,54903.88159248831,54903.88159248948,3.8789106195902235e-13,0.0
20.0,0.013750000000000002,1.0,1.6106286393345216e-09,7.003840849877908,494.55495000049706,494.55495000049706,109807.7631849772,109807.76318497975,494.5549500004972,494.55495000049706,54903.8815924886,54903.88159248997,4.2532745653815947e-13,0.0
20.0,0.013850000000000001,1.0,1.6106286393345216e-09,7.003840887280004,494.55495000049757,494.55495000049757,109807.76318497953,109807.76318498177,494.55495000049757,494.55495000049746,54903.881592489764,54903.88159249098,4.614769963121805e-13,0.0
20.0,0.01395,1.0,1.6106286393345216e-09,7.003840817824478,494.5549500004974,494.5549500004974,109807.76318496905,109807.76318497938,494.5549500004974,494.55495000049723,54903.881592484526,54903.881592489786,5.243376141987475e-13,0.0
20.0,0.01405,1.0,1.6106286393345216e-09,7.003840857662814,494.55495000049734,494.55495000049734,109807.76318497902,109807.76318498129,494.55495000049706,494.5549500004971,54903.88159248951,54903.88159249074,2.8893731139876557e-13,0.0
20.0,0.014150000000000001,1.0,1.6106286393345216e-09,7.003840845066068,494.5549500004973,494.55495000049734,109807.76318497604,109807.763184978,494.5549500004974,494.5549500004973,54903.88159248802,54903.881592489095,4.2532713890080424e-13,0.0
20.0,0.01425,1.0,1.6106286393345216e-09,7.003840853655874,494.5549500004969,494.5549500004969,109807.76318497812,109807.76318498068,494.5549500004968,494.5549500004969,54903.88159248906,54903.881592490434,2.3471301497262384e-13,0.0
20.0,0.014350000000000002,1.0,1.6106286393345216e-09,7.00384086050047,494.55495000049666,494.5549500004966,109807.76318497788,109807.76318498074,494.55495000049655,494.5549500004966,54903.88159248894,54903.88159249046,1.7185205297892204e-13,0.0
20.0,0.014450000000000001,1.0,1.6106286393345216e-09,7.00384083770167,494.5549500004965,494.5549500004965,109807.76318497724,109807.76318497921,494.5549500004963,494.5549500004965,54903.88159248862,54903.8815924897,1.79201863741366e-13,0.0
20.0,0.01455,1.0,1.6106286393345216e-09,7.003840865762529,494.5549500004968,494.5549500004968,109807.7631849787,109807.76318498085,494.5549500004967,494.5549500004967,54903.88159248935,54903.88159249052,3.323799371975441e-13,0.0
20.0,0.01465,1.0,1.6106286393345216e-09,7.0038408504437655,494.554950000497,494.55495000049694,109807.76318497772,109807.76318497998,494.5549500004969,494.5549500004969,54903.88159248886,54903.881592490085,3.0829892285600237e-13,0.0
20.0,0.014750000000000001,1.0,1.6106286393345216e-09,7.003840865762597,494.5549500004974,494.55495000049746,109807.7631849766,109807.76318497876,494.55495000049734,494.55495000049734,54903.8815924883,54903.88159248947,3.323799371975441e-13,0.0
20.0,0.01485,1.0,1.6106286393345216e-09,7.003840858197711,494.554950000497,494.55495000049706,109807.76318497719,109807.76318497915,494.554950000497,494.55495000049706,54903.88159248859,54903.88159248967,3.14304809968509e-13,0.0
20.0,0.014950000000000001,1.0,1.6106286393345216e-09,7.003840874427691,494.5549500004973,494.5549500004973,109807.76318496963,109807.76318498017,494.5549500004973,494.55495000049723,54903.88159248482,54903.88159249018,3.2503004702576135e-13,0.0
20.0,0.015050000000000001,1.0,1.6106286393345216e-09,7.003840872961976,494.55495000049774,494.55495000049774,109807.76318498085,109807.76318498308,494.55495000049757,494.5549500004976,54903.88159249043,54903.881592491634,2.949431985112722e-13,0.0
20.0,0.01515,1.0,1.6106286393345216e-09,7.003840881503874,494.5549500004974,494.5549500004974,109807.76318497672,109807.76318497946,494.5549500004972,494.55495000049723,54903.88159248836,54903.88159248982,2.0800153981338386e-13,0.0
20.0,0.01525,1.0,1.6106286393345216e-09,7.0038408560104966,494.5549500004973,494.5549500004972,109807.76318498465,109807.76318497882,494.5549500004969,494.55495000049706,54903.881592492326,54903.8815924895,1.043294716297858e-13,0.0
20.0,0.01535,1.0,1.6106286393345216e-09,7.003840850895423,494.55495000049683,494.55495000049683,109807.76318497791,109807.76318497997,494.55495000049683,494.55495000049683,54903.88159248896,54903.88159249008,3.457356615422743e-13,0.0
20.0,0.01545,1.0,1.6106286393345216e-09,7.00384083770167,494.5549500004968,494.5549500004968,109807.76318497762,109807.76318497959,494.5549500004966,494.5549500004968,54903.88159248881,54903.88159248989,1.79201863741366e-13,0.0
20.0,0.015550000000000001,1.0,1.6106286393345216e-09,7.003840850013568,494.5549500004968,494.5549500004968,109807.76318497048,109807.7631849811,494.5549500004968,494.5549500004968,54903.88159248524,54903.881592490645,2.828743289716581e-13,0.0
20.0,0.01565,1.0,1.6106286393345216e-09,7.003840858197711,494.5549500004969,494.55495000049683,109807.76318496773,109807.76318497777,494.5549500004969,494.55495000049683,54903.881592483864,54903.88159248898,3.143048364382886e-13,0.0
20.0,0.01575,1.0,1.6106286393345216e-09,7.00384085648281,494.55495000049694,494.554950000497,109807.76318497832,109807.7631849803,494.55495000049683,494.554950000497,54903.88159248916,54903.881592490245,2.0328285161312816e-13,0.0
20.0,0.015850000000000003,1.0,1.6106286393345216e-09,7.003840849489622,494.5549500004971,494.5549500004971,109807.7631849785,109807.76318497997,494.55495000049723,494.5549500004972,54903.88159248925,54903.88159249008,3.831717120142766e-13,0.0
20.0,0.01595,1.0,1.6106286393345216e-09,7.003840849990868,494.55495000049706,494.55495000049706,109807.76318498098,109807.7631849832,494.5549500004969,494.554950000497,54903.88159249049,54903.88159249169,2.2135763473502847e-13,0.0
20.0,0.016050000000000002,1.0,1.6106286393345216e-09,7.003840850165616,494.55495000049746,494.55495000049746,109807.76318498235,109807.76318497739,494.55495000049734,494.55495000049746,54903.881592491176,54903.88159248879,1.477713562747355e-13,0.0
20.0,0.016149999999999998,1.0,1.6106286393345216e-09,7.003840854951776,494.55495000049694,494.55495000049694,109807.76318497688,109807.76318497884,494.55495000049694,494.55495000049706,54903.88159248844,54903.88159248952,2.7214938308198135e-13,0.0
20.0,0.01625,1.0,1.6106286393345216e-09,7.003840873196898,494.55495000049694,494.55495000049694,109807.7631849785,109807.76318498046,494.5549500004973,494.5549500004971,54903.88159248925,54903.881592490325,4.68769420592448e-13,0.0
20.0,0.016350000000000003,1.0,1.6106286393345216e-09,7.0038408434329815,494.5549500004973,494.5549500004973,109807.76318497755,109807.7631849795,494.55495000049723,494.5549500004973,54903.881592488775,54903.881592489844,2.9022413973410206e-13,0.0
20.0,0.01645,1.0,1.6106286393345216e-09,7.0038408417562525,494.5549500004972,494.5549500004972,109807.76318497902,109807.76318498098,494.5549500004973,494.5549500004973,54903.88159248951,54903.88159249059,2.7815532313404717e-13,0.0
20.0,0.016550000000000002,1.0,1.6106286393345216e-09,7.003840821388898,494.55495000049694,494.554950000497,109807.76318497559,109807.7631849787,494.5549500004973,494.5549500004971,54903.88159248779,54903.881592489444,5.316307531630642e-13,0.0
20.0,0.016649999999999998,1.0,1.6106286393345216e-09,7.0038408624605015,494.55495000049734,494.55495000049734,109807.76318498021,109807.76318498225,494.55495000049785,494.5549500004977,54903.88159249011,54903.88159249122,4.2790116614839166e-13,0.0
20.0,0.01675,1.0,1.6106286393345216e-09,7.0038408489606025,494.55495000049683,494.55495000049683,109807.76318497711,109807.76318497966,494.5549500004973,494.5549500004972,54903.88159248856,54903.881592489925,4.640507059224127e-13,0.0
20.0,0.016850000000000004,1.0,1.6106286393345216e-09,7.00384087157979,494.5549500004966,494.5549500004966,109807.76318498714,109807.76318498103,494.55495000049683,494.5549500004969,54903.88159249357,54903.88159249061,3.155916912434047e-13,0.0
20.0,0.01695,1.0,1.6106286393345216e-09,7.003840846311047,494.5549500004967,494.5549500004968,109807.76318497524,109807.76318497719,494.5549500004967,494.5549500004969,54903.88159248762,54903.88159248869,1.6713331183910714e-13,0.0
20.0,0.017050000000000003,1.0,1.6106286393345216e-09,7.003840848188943,494.5549500004969,494.5549500004969,109807.76318497004,109807.7631849801,494.55495000049706,494.55495000049723,54903.88159248502,54903.88159249014,2.1792548370253365e-13,0.0
20.0,0.01715,1.0,1.6106286393345216e-09,7.003840907138518,494.55495000049706,494.554950000497,109807.76318497845,109807.7631849804,494.55495000049734,494.5549500004972,54903.881592489226,54903.881592490296,3.5039751912572517e-13,0.0
20.0,0.01725,1.0,1.6106286393345216e-09,7.003840871885999,494.55495000049746,494.55495000049746,109807.76318498037,109807.76318498184,494.55495000049757,494.5549500004976,54903.88159249019,54903.881592491016,2.3599986977773993e-13,0.0
20.0,0.01735,1.0,1.6106286393345216e-09,7.003840844527701,494.55495000049723,494.55495000049723,109807.76318496827,109807.7631849783,494.55495000049746,494.55495000049746,54903.88159248413,54903.88159248925,3.4702254281717e-13,0.0
20.0,0.01745,1.0,1.6106286393345216e-09,7.003840870918132,494.5549500004975,494.5549500004975,109807.76318497922,109807.76318498177,494.55495000049757,494.55495000049757,54903.88159248961,54903.88159249098,3.276605607830188e-13,0.0
